_id,issue_type,priority,components
5b29f9c6e7b4076bb2c02245,Bug,Major,[]
5b29f9c8e7b4076bb2c02250,New Feature,Major,['Math']
5b29f9cbe7b4076bb2c02266,New Feature,Major,['Classification']
5b29f9cee7b4076bb2c0227e,Improvement,Major,['Integration']
5b29f9d0e7b4076bb2c0229a,Bug,Major,['Classification']
5b29f9d1e7b4076bb2c022aa,Bug,Major,[]
5b29f9d2e7b4076bb2c022b3,Bug,Major,['Math']
5b29f9d3e7b4076bb2c022c2,Improvement,Major,['Math']
5b29f9d4e7b4076bb2c022ce,Bug,Trivial,[]
5b29f9d4e7b4076bb2c022d5,Bug,Minor,['Clustering']
5b29f9d5e7b4076bb2c022de,Improvement,Minor,[]
5b29f9d6e7b4076bb2c022e5,New Feature,Major,['Math']
5b29f9d7e7b4076bb2c022f2,Improvement,Major,['Math']
5b29f9d8e7b4076bb2c02318,Improvement,Major,['Math']
5b29f9d9e7b4076bb2c0232c,Improvement,Major,['Math']
5b29f9dae7b4076bb2c02336,Improvement,Minor,['Classification']
5b29f9dbe7b4076bb2c0233f,Task,Major,[]
5b29f9dce7b4076bb2c02350,Improvement,Trivial,[]
5b29f9dce7b4076bb2c02369,Bug,Minor,[]
5b29f9dde7b4076bb2c02378,Sub-task,Minor,[]
5b29f9dee7b4076bb2c02388,New Feature,Major,[]
5b29f9dfe7b4076bb2c023b2,Bug,Major,['Collaborative Filtering']
5b29f9e0e7b4076bb2c023bb,New Feature,Minor,['Clustering']
5b29f9e1e7b4076bb2c023d2,Improvement,Minor,['Clustering']
5b29f9e1e7b4076bb2c023dd,Improvement,Major,[]
5b29f9e2e7b4076bb2c023e5,Bug,Major,['Math']
5b29f9e3e7b4076bb2c023f7,Improvement,Minor,[]
5b29f9e4e7b4076bb2c023ff,Bug,Minor,['Math']
5b29f9e5e7b4076bb2c0240a,Improvement,Major,['Clustering']
5b29f9e5e7b4076bb2c02412,Bug,Trivial,[]
5b29f9e6e7b4076bb2c02417,New Feature,Major,['Math']
5b29f9e7e7b4076bb2c02420,Improvement,Major,[]
5b29f9e8e7b4076bb2c02428,Bug,Major,[]
5b29f9ebe7b4076bb2c02453,Bug,Minor,['Math']
5b29f9ece7b4076bb2c0245e,Bug,Minor,['Clustering']
5b29f9ece7b4076bb2c02465,Improvement,Major,['Clustering']
5b29f9ede7b4076bb2c0246c,Bug,Minor,['Clustering']
5b29f9eee7b4076bb2c02475,Bug,Minor,['Math']
5b29f9efe7b4076bb2c0247b,New Feature,Major,[]
5b29f9f0e7b4076bb2c02491,Improvement,Major,[]
5b29f9f1e7b4076bb2c024a2,Improvement,Minor,['Math']
5b29f9f3e7b4076bb2c024b1,Bug,Trivial,[]
5b29f9f3e7b4076bb2c024b8,Bug,Minor,['Collaborative Filtering']
5b29f9f5e7b4076bb2c024bf,Improvement,Trivial,[]
5b29f9f6e7b4076bb2c024c9,New Feature,Minor,['Clustering']
5b29f9f7e7b4076bb2c024eb,Bug,Major,[]
5b29f9f8e7b4076bb2c024f4,Improvement,Minor,[]
5b29f9f9e7b4076bb2c0250c,Task,Major,['Integration']
5b29f9fae7b4076bb2c02516,Task,Minor,[]
5b29f9fbe7b4076bb2c02561,Improvement,Minor,[]
5b29f9fce7b4076bb2c02567,Sub-task,Major,[]
5b29f9fde7b4076bb2c02573,Improvement,Major,[]
5b29f9fee7b4076bb2c0257d,Improvement,Minor,['Math']
5b29fa02e7b4076bb2c02591,Wish,Major,['Documentation']
5b29fa03e7b4076bb2c0259a,New Feature,Major,['Clustering']
5b29fa04e7b4076bb2c025a9,Task,Major,['Collaborative Filtering']
5b29fa05e7b4076bb2c025c5,Bug,Major,['Math']
5b29fa05e7b4076bb2c025dc,Improvement,Minor,[]
5b29fa06e7b4076bb2c025e3,Improvement,Major,['Math']
5b29fa07e7b4076bb2c025f9,Bug,Major,['Math']
5b29fa08e7b4076bb2c02604,Bug,Major,[]
5b29fa09e7b4076bb2c02615,Improvement,Major,['Clustering']
5b29fa0ae7b4076bb2c0261f,Improvement,Major,['Math']
5b29fa0ce7b4076bb2c02631,New Feature,Major,[]
5b29fa0fe7b4076bb2c02637,New Feature,Minor,['Integration']
5b29fa0fe7b4076bb2c02638,Sub-task,Major,[]
5b29fa10e7b4076bb2c02641,New Feature,Minor,['Math']
5b29fa10e7b4076bb2c02642,New Feature,Minor,['Math']
5b29fa14e7b4076bb2c0266d,Bug,Minor,[]
5b29fa16e7b4076bb2c02675,Task,Major,['Math']
5b29fa19e7b4076bb2c0267c,Improvement,Trivial,[]
5b29fa1ae7b4076bb2c02684,Improvement,Trivial,[]
5b29fa1ce7b4076bb2c0268e,Question,Minor,['Collaborative Filtering']
5b29fa1ee7b4076bb2c02698,Improvement,Minor,[]
5b29fa20e7b4076bb2c026b3,New Feature,Major,['Math']
5b29fa22e7b4076bb2c026bd,Bug,Major,['Clustering']
5b29fa28e7b4076bb2c026d3,Bug,Major,[]
5b29fa2ae7b4076bb2c026d8,Bug,Major,['Clustering']
5b29fa2de7b4076bb2c026df,Bug,Major,['Collaborative Filtering']
5b29fa2fe7b4076bb2c026e6,Bug,Major,['Math']
5b29fa32e7b4076bb2c026ee,Sub-task,Minor,[]
5b29fa37e7b4076bb2c0270b,Bug,Major,[]
5b29fa3ae7b4076bb2c02719,Bug,Trivial,['Clustering']
5b29fa3ce7b4076bb2c0271f,Improvement,Major,['Math']
5b29fa3ee7b4076bb2c02727,Improvement,Major,['Classification']
5b29fa41e7b4076bb2c02730,New Feature,Minor,['Classification']
5b29fa41e7b4076bb2c02731,Sub-task,Minor,['Classification']
5b29fa4ae7b4076bb2c02766,Improvement,Minor,[]
5b29fa4ce7b4076bb2c0277c,Bug,Major,[]
5b29fa4de7b4076bb2c0278e,Improvement,Minor,[]
5b29fa4ee7b4076bb2c0279a,Question,Minor,[]
5b29fa4fe7b4076bb2c027a1,New Feature,Minor,['Math']
5b29fa50e7b4076bb2c027a9,New Feature,Minor,['Clustering']
5b29fa50e7b4076bb2c027bd,Improvement,Major,[]
5b29fa52e7b4076bb2c027c4,Improvement,Minor,['Collaborative Filtering']
5b29fa53e7b4076bb2c027cc,Improvement,Minor,[]
5b29fa54e7b4076bb2c027d8,Task,Major,[]
5b29fa56e7b4076bb2c027fb,Improvement,Critical,['Math']
5b29fa56e7b4076bb2c02810,Bug,Major,['collections']
5b29fa57e7b4076bb2c0281a,Improvement,Major,"['Classification', 'Math', 'Integration', 'Clustering', 'Collaborative Filtering']"
5b29fa58e7b4076bb2c02850,New Feature,Major,[]
5b29fa59e7b4076bb2c0286e,Bug,Major,['Clustering']
5b29fa5ae7b4076bb2c0287b,Improvement,Minor,['Math']
5b29fa5be7b4076bb2c02885,Improvement,Trivial,['Clustering']
5b29fa5be7b4076bb2c02890,New Feature,Major,[]
5b29fa5ce7b4076bb2c02896,Improvement,Major,[]
5b29fa5de7b4076bb2c0289e,Bug,Major,['Math']
5b29fa5ee7b4076bb2c028ba,New Feature,Major,['Math']
5b29fa5fe7b4076bb2c028c4,Improvement,Minor,[]
5b29fa5fe7b4076bb2c028d3,New Feature,Major,['Clustering']
5b29fa61e7b4076bb2c028e7,Bug,Major,['Math']
5b29fa63e7b4076bb2c02901,New Feature,Major,['Documentation']
5b29fa63e7b4076bb2c0290c,Improvement,Major,['Math']
5b29fa65e7b4076bb2c02921,Improvement,Minor,[]
5b29fa67e7b4076bb2c0296d,Bug,Major,[]
5b29fa68e7b4076bb2c02979,Improvement,Major,[]
5b29fa69e7b4076bb2c02981,Bug,Major,['Clustering']
5b29fa6ae7b4076bb2c029a4,New Feature,Minor,['Clustering']
5b29fa6be7b4076bb2c029c3,Bug,Major,[]
5b29fa6ce7b4076bb2c029d1,Bug,Major,['Clustering']
5b29fa6de7b4076bb2c029d8,Task,Major,['Math']
5b29fa6ee7b4076bb2c029f9,Improvement,Major,[]
5b29fa6fe7b4076bb2c02a1a,Question,Major,['Clustering']
5b29fa6fe7b4076bb2c02a20,New Feature,Major,['Collaborative Filtering']
5b29fa72e7b4076bb2c02a92,Sub-task,Major,[]
5b29fa73e7b4076bb2c02acd,Improvement,Major,[]
5b29fa73e7b4076bb2c02ad7,Bug,Major,['Integration']
5b29fa74e7b4076bb2c02af0,Wish,Minor,['Math']
5b29fa75e7b4076bb2c02afb,Bug,Major,['Collaborative Filtering']
5b29fa76e7b4076bb2c02b02,Improvement,Minor,['Collaborative Filtering']
5b29fa77e7b4076bb2c02b09,Bug,Minor,['Math']
5b29fa78e7b4076bb2c02b11,Bug,Minor,['Classification']
5b29fa79e7b4076bb2c02b16,Improvement,Minor,[]
5b29fa7ae7b4076bb2c02b23,Bug,Minor,['Math']
5b29fa7ae7b4076bb2c02b3b,New Feature,Major,['Classification']
5b29fa7be7b4076bb2c02b40,Task,Major,[]
5b29fa7ce7b4076bb2c02b46,Bug,Minor,['Clustering']
5b29fa7de7b4076bb2c02b61,New Feature,Minor,['Classification']
5b29fa7fe7b4076bb2c02b83,New Feature,Major,['Clustering']
5b29fa81e7b4076bb2c02b8c,New Feature,Major,[]
5b29fa81e7b4076bb2c02b93,New Feature,Trivial,['Clustering']
5b29fa82e7b4076bb2c02ba4,New JIRA Project,Minor,[]
5b29fa83e7b4076bb2c02bb1,New Feature,Minor,['Collaborative Filtering']
5b29fa85e7b4076bb2c02bd2,New Feature,Major,[]
5b29fa86e7b4076bb2c02bda,New Feature,Minor,[]
5b29fa87e7b4076bb2c02bea,New Feature,Major,['Math']
5b29fa88e7b4076bb2c02bf3,Task,Major,[]
5b29fa89e7b4076bb2c02c18,Improvement,Major,['Classification']
5b29fa89e7b4076bb2c02c23,New Feature,Major,[]
5b29fa8ae7b4076bb2c02c2c,New Feature,Minor,[]
5b29fa8de7b4076bb2c02c44,New Feature,Minor,['Clustering']
5b29fa8ee7b4076bb2c02c52,Improvement,Major,['Classification']
5b29fa91e7b4076bb2c02c71,New Feature,Major,[]
5b29fa93e7b4076bb2c02c7f,Improvement,Major,['Collaborative Filtering']
5b29fa94e7b4076bb2c02c85,New Feature,Major,[]
5b29fa96e7b4076bb2c02c8e,New Feature,Major,['Classification']
5b29fa97e7b4076bb2c02c94,New Feature,Major,[]
5b29fa98e7b4076bb2c02c99,New Feature,Major,['Classification']
5b29fa9ae7b4076bb2c02ca0,Improvement,Minor,['Math']
5b29fa9ce7b4076bb2c02cb2,Improvement,Major,['Math']
5b29fa9de7b4076bb2c02cbf,New Feature,Major,[]
5b29fa9ee7b4076bb2c02cc9,New Feature,Major,[]
5b29fa9ee7b4076bb2c02cd3,Improvement,Major,[]
5b29fa9fe7b4076bb2c02ce0,Improvement,Minor,['Math']
5b29faa0e7b4076bb2c02cf5,New Feature,Minor,[]
5b29faa2e7b4076bb2c02d04,Bug,Major,['Clustering']
5b29faa5e7b4076bb2c02d26,Improvement,Minor,['Collaborative Filtering']
5b29faa6e7b4076bb2c02d31,New Feature,Major,['Collaborative Filtering']
5b29faa6e7b4076bb2c02d33,New Feature,Major,['Collaborative Filtering']
5b29faa9e7b4076bb2c02d9e,New Feature,Minor,[]
5b29faaae7b4076bb2c02daa,Improvement,Major,['Clustering']
5b29faabe7b4076bb2c02dba,Improvement,Trivial,[]
5b29faace7b4076bb2c02dc1,New Feature,Major,[]
5b29faade7b4076bb2c02dc6,New Feature,Major,[]
5b29faafe7b4076bb2c02de7,New Feature,Major,[]
5b29fab1e7b4076bb2c02e1c,New Feature,Major,[]
5b29fab1e7b4076bb2c02e23,New Feature,Major,[]
5b29fab2e7b4076bb2c02e30,Bug,Major,['Clustering']
5b29fab3e7b4076bb2c02e6e,Improvement,Minor,['Clustering']
5b29fab4e7b4076bb2c02e80,Improvement,Major,['Clustering']
5b29fab4e7b4076bb2c02e81,Improvement,Major,['Clustering']
5b29fab7e7b4076bb2c02ea9,Task,Major,[]
5b29fab9e7b4076bb2c02ebf,Improvement,Minor,[]
5b29fabbe7b4076bb2c02ede,Improvement,Minor,['Documentation']
5b29fabce7b4076bb2c02f1b,Bug,Major,[]
5b29fabde7b4076bb2c02f23,Bug,Major,['Math']
5b29fabee7b4076bb2c02f44,Bug,Major,['Clustering']
5b29fac0e7b4076bb2c02f7b,New Feature,Major,['Collaborative Filtering']
5b29fac1e7b4076bb2c02fba,Bug,Major,['Clustering']
5b29fac2e7b4076bb2c02ff0,Improvement,Major,['Collaborative Filtering']
5b29fac2e7b4076bb2c03001,Wish,Minor,['Classification']
5b29fac3e7b4076bb2c0300f,New Feature,Minor,['Integration']
5b29fac3e7b4076bb2c03011,Improvement,Trivial,[]
5b29fac8e7b4076bb2c0303e,Bug,Major,['Integration']
5b29fad0e7b4076bb2c030ae,New Feature,Minor,[]
5b29fad5e7b4076bb2c030db,Bug,Trivial,['Clustering']
5b29fad7e7b4076bb2c030e4,Improvement,Major,[]
5b29fadae7b4076bb2c030f5,Bug,Trivial,['Clustering']
5b29fadce7b4076bb2c03100,Bug,Minor,['Clustering']
5b29fae0e7b4076bb2c0310a,Bug,Major,['Examples']
5b29fae5e7b4076bb2c0311e,Improvement,Major,[]
5b29fae8e7b4076bb2c0312b,Bug,Minor,"['Classification', 'Examples']"
5b29faeae7b4076bb2c03135,Bug,Minor,['Clustering']
5b29faece7b4076bb2c0313f,Bug,Major,['Integration']
5b29faefe7b4076bb2c03148,Improvement,Major,[]
5b29faf1e7b4076bb2c03152,Bug,Minor,[]
5b29faf3e7b4076bb2c0315b,Improvement,Minor,[]
5b29faf4e7b4076bb2c0316c,Bug,Major,[]
5b29faf6e7b4076bb2c03172,Improvement,Minor,[]
5b29faf7e7b4076bb2c0317d,Improvement,Minor,[]
5b29faf7e7b4076bb2c0319b,Bug,Minor,['Collaborative Filtering']
5b29faf8e7b4076bb2c031a7,Bug,Minor,[]
5b29faf9e7b4076bb2c031b0,Improvement,Major,['Classification']
5b29fafae7b4076bb2c031df,New Feature,Minor,[]
5b29fafbe7b4076bb2c031f3,Bug,Trivial,[]
5b29fafce7b4076bb2c031ff,New Feature,Minor,['Classification']
5b29fafde7b4076bb2c0321e,Bug,Minor,['Math']
5b29fafee7b4076bb2c03229,Improvement,Major,['Collaborative Filtering']
5b29faffe7b4076bb2c03234,Bug,Major,[]
5b29fb00e7b4076bb2c0323f,Improvement,Major,['Clustering']
5b29fb01e7b4076bb2c0324d,Bug,Major,[]
5b29fb02e7b4076bb2c03254,Improvement,Major,['Classification']
5b29fb02e7b4076bb2c03255,New Feature,Minor,['Math']
5b29fb03e7b4076bb2c0328e,Bug,Minor,[]
5b29fb05e7b4076bb2c032ac,Improvement,Minor,['Clustering']
5b29fb06e7b4076bb2c032c4,Improvement,Minor,['Clustering']
5b29fb06e7b4076bb2c032d4,Bug,Minor,['collections']
5b29fb07e7b4076bb2c032e1,Bug,Trivial,[]
5b29fb08e7b4076bb2c032f6,Bug,Minor,['Integration']
5b29fb09e7b4076bb2c03302,Bug,Minor,['Collaborative Filtering']
5b29fb0ae7b4076bb2c0330c,Improvement,Major,['Math']
5b29fb0ae7b4076bb2c03320,Bug,Minor,[]
5b29fb0ce7b4076bb2c0332c,Bug,Minor,['Classification']
5b29fb0de7b4076bb2c03338,Bug,Minor,['Math']
5b29fb0ee7b4076bb2c03346,Bug,Major,['Documentation']
5b29fb0fe7b4076bb2c0334d,Bug,Minor,['build']
5b29fb10e7b4076bb2c03355,Improvement,Minor,['Integration']
5b29fb11e7b4076bb2c0336e,New Feature,Major,['Classification']
5b29fb11e7b4076bb2c0336f,Improvement,Major,['Classification']
5b29fb13e7b4076bb2c03380,Improvement,Minor,[]
5b29fb14e7b4076bb2c03393,Bug,Major,"['Examples', 'Clustering']"
5b29fb15e7b4076bb2c0339c,Bug,Trivial,['Clustering']
5b29fb16e7b4076bb2c033a6,New Feature,Major,['Math']
5b29fb17e7b4076bb2c033c0,Improvement,Minor,[]
5b29fb18e7b4076bb2c033ce,Bug,Minor,[]
5b29fb18e7b4076bb2c033d4,Bug,Major,['Math']
5b29fb19e7b4076bb2c033de,Improvement,Minor,[]
5b29fb1ae7b4076bb2c03400,Bug,Minor,[]
5b29fb1be7b4076bb2c03408,Bug,Major,['Clustering']
5b29fb1ce7b4076bb2c03411,Improvement,Major,['Integration']
5b29fb1ce7b4076bb2c0341e,Improvement,Minor,"['Integration', 'Clustering']"
5b29fb1de7b4076bb2c0342b,Bug,Minor,"['Examples', 'Clustering']"
5b29fb1ee7b4076bb2c03435,Bug,Trivial,"['Integration', 'Clustering']"
5b29fb1fe7b4076bb2c0343f,Bug,Major,[]
5b29fb1fe7b4076bb2c03446,Bug,Minor,[]
5b29fb20e7b4076bb2c03456,Bug,Minor,['Clustering']
5b29fb21e7b4076bb2c0345e,Improvement,Minor,['Collaborative Filtering']
5b29fb23e7b4076bb2c03492,Improvement,Minor,['Integration']
5b29fb24e7b4076bb2c034a9,Bug,Major,['Classification']
5b29fb25e7b4076bb2c034b3,Bug,Major,['Math']
5b29fb25e7b4076bb2c034bd,Improvement,Minor,[]
5b29fb26e7b4076bb2c034c7,New Feature,Minor,['Classification']
5b29fb27e7b4076bb2c034d8,Bug,Major,['build']
5b29fb28e7b4076bb2c034e5,Improvement,Trivial,[]
5b29fb28e7b4076bb2c034f5,Improvement,Minor,['build']
5b29fb29e7b4076bb2c034fb,Improvement,Minor,[]
5b29fb2ae7b4076bb2c03502,Improvement,Minor,[]
5b29fb2be7b4076bb2c03525,Improvement,Minor,['Collaborative Filtering']
5b29fb2ce7b4076bb2c03530,Bug,Minor,[]
5b29fb2de7b4076bb2c0354a,Bug,Major,[]
5b29fb2ee7b4076bb2c03556,Bug,Minor,['Integration']
5b29fb2fe7b4076bb2c03560,Bug,Minor,[]
5b29fb30e7b4076bb2c03567,Bug,Major,[]
5b29fb31e7b4076bb2c03571,Bug,Major,[]
5b29fb31e7b4076bb2c0357d,Improvement,Minor,[]
5b29fb32e7b4076bb2c0359a,New Feature,Major,['Clustering']
5b29fb33e7b4076bb2c035b8,Improvement,Major,['Clustering']
5b29fb34e7b4076bb2c035c8,Bug,Major,[]
5b29fb35e7b4076bb2c035d6,Improvement,Major,['Clustering']
5b29fb36e7b4076bb2c03624,Improvement,Major,['Clustering']
5b29fb37e7b4076bb2c03637,Improvement,Minor,[]
5b29fb38e7b4076bb2c03640,New Feature,Major,['Collaborative Filtering']
5b29fb39e7b4076bb2c03654,Improvement,Major,['Clustering']
5b29fb3ae7b4076bb2c0365f,Bug,Minor,['Integration']
5b29fb3be7b4076bb2c0366c,Improvement,Major,['Collaborative Filtering']
5b29fb3de7b4076bb2c03674,Improvement,Minor,['Clustering']
5b29fb3ee7b4076bb2c03695,Bug,Major,['Collaborative Filtering']
5b29fb3fe7b4076bb2c036a1,Improvement,Major,['Collaborative Filtering']
5b29fb40e7b4076bb2c036b7,Improvement,Major,['Math']
5b114cfa627fea29b717df84,Improvement,Major,['python-interpreter']
5b114cfb627fea29b717df9c,Bug,Major,[]
5b114cfb627fea29b717df9e,Improvement,Major,[]
5b114cfd627fea29b717dfa0,Bug,Major,[]
5b114cfd627fea29b717dfaf,Bug,Minor,[]
5b114cfe627fea29b717dfc3,New Feature,Major,['zeppelin-zengine']
5b114cff627fea29b717dfc4,Bug,Major,['Interpreters']
5b114d00627fea29b717dfc6,Task,Major,[]
5b114d00627fea29b717dfc7,Sub-task,Major,[]
5b114d01627fea29b717dfc8,Sub-task,Major,[]
5b114d02627fea29b717dfca,Sub-task,Major,[]
5b114d03627fea29b717dff3,Bug,Major,[]
5b114d03627fea29b717dff6,Bug,Major,['front-end']
5b114d04627fea29b717dff7,Bug,Major,['front-end']
5b114d05627fea29b717dffb,Bug,Minor,[]
5b114d06627fea29b717e005,Improvement,Minor,[]
5b114d07627fea29b717e02b,Bug,Major,['CI-infra']
5b114d09627fea29b717e057,Improvement,Major,"['helium', 'front-end']"
5b114d0a627fea29b717e06b,Bug,Major,['Interpreters']
5b114d0b627fea29b717e06f,Sub-task,Major,['python-interpreter']
5b114d0c627fea29b717e0b6,Sub-task,Major,[]
5b114d0d627fea29b717e0bd,Bug,Major,[]
5b114d0f627fea29b717e0f3,Improvement,Major,['front-end']
5b114d12627fea29b717e14e,Bug,Major,['zeppelin-interpreter']
5b114d13627fea29b717e172,Bug,Major,[]
5b114d14627fea29b717e174,Improvement,Major,[]
5b114d15627fea29b717e175,Bug,Critical,[]
5b114d15627fea29b717e179,Bug,Major,"['helium', 'front-end']"
5b114d16627fea29b717e17d,Bug,Major,['zeppelin-zengine']
5b114d18627fea29b717e18c,Test,Major,[]
5b114d18627fea29b717e190,Improvement,Major,[]
5b114d19627fea29b717e192,Test,Major,['zeppelin-server']
5b114d1a627fea29b717e195,Bug,Minor,"['python-interpreter', 'r-interpreter']"
5b114d1b627fea29b717e19a,Bug,Major,"['zeppelin-interpreter', 'build']"
5b114d1c627fea29b717e19d,Improvement,Major,['front-end']
5b114d1c627fea29b717e1a5,Bug,Major,[]
5b114d1d627fea29b717e1a6,Bug,Major,['front-end']
5b114d1e627fea29b717e1a7,Improvement,Major,[]
5b114d1f627fea29b717e1b0,Bug,Major,['zeppelin-server']
5b114d20627fea29b717e1b2,Improvement,Major,['zeppelin-zengine']
5b114d21627fea29b717e1b4,Bug,Major,['front-end']
5b114d23627fea29b717e1da,Bug,Major,[]
5b114d24627fea29b717e1df,Bug,Critical,[]
5b114d26627fea29b717e20f,Bug,Major,[]
5b114d27627fea29b717e215,Bug,Major,['Interpreters']
5b114d28627fea29b717e224,Bug,Major,['zeppelin-server']
5b114d29627fea29b717e232,Bug,Major,[]
5b114d2a627fea29b717e248,Improvement,Major,['front-end']
5b114d2b627fea29b717e259,Bug,Major,['GUI']
5b114d2c627fea29b717e264,Improvement,Major,['helium']
5b114d2c627fea29b717e26f,Bug,Major,['front-end']
5b114d2d627fea29b717e288,Improvement,Major,[]
5b114d2e627fea29b717e28b,Bug,Major,['security']
5b114d2f627fea29b717e28e,Bug,Major,[]
5b114d2f627fea29b717e28f,Sub-task,Major,[]
5b114d30627fea29b717e293,Sub-task,Major,[]
5b114d31627fea29b717e299,Bug,Major,[]
5b114d32627fea29b717e2c2,Bug,Major,[]
5b114d33627fea29b717e2c6,Bug,Major,['zeppelin-server']
5b114d34627fea29b717e2c8,Improvement,Major,[]
5b114d35627fea29b717e2de,Improvement,Major,[]
5b114d36627fea29b717e340,Bug,Major,['front-end']
5b114d37627fea29b717e347,Bug,Major,['livy-interpreter']
5b114d38627fea29b717e34d,Bug,Major,['zeppelin-server']
5b114d3a627fea29b717e37e,Bug,Major,[]
5b114d3a627fea29b717e39b,Bug,Major,[]
5b114d3b627fea29b717e39f,Bug,Major,['Interpreters']
5b114d3c627fea29b717e3b5,Bug,Major,['Interpreters']
5b114d3d627fea29b717e3b7,Bug,Major,['GUI']
5b114d3d627fea29b717e3be,Bug,Major,[]
5b114d3e627fea29b717e3c9,Bug,Major,[]
5b114d3f627fea29b717e3ca,Bug,Minor,['livy-interpreter']
5b114d40627fea29b717e3e0,Bug,Major,['front-end']
5b114d40627fea29b717e3e2,Bug,Trivial,['GUI']
5b114d41627fea29b717e3ed,Improvement,Major,[]
5b114d42627fea29b717e3f1,Bug,Major,['front-end']
5b114d42627fea29b717e3f5,New Feature,Major,['front-end']
5b114d43627fea29b717e3f9,Task,Major,[]
5b114d44627fea29b717e3ff,Improvement,Major,['front-end']
5b114d45627fea29b717e431,Improvement,Major,[]
5b114d47627fea29b717e454,Improvement,Major,['front-end']
5b114d48627fea29b717e474,Improvement,Major,['front-end']
5b114d49627fea29b717e493,Bug,Major,[]
5b114d4a627fea29b717e4ab,Bug,Major,['zeppelin-interpreter']
5b114d4b627fea29b717e4d5,Improvement,Major,['front-end']
5b114d4c627fea29b717e4e7,Improvement,Major,['front-end']
5b114d4d627fea29b717e50c,Test,Major,"['Interpreters', 'front-end']"
5b114d4d627fea29b717e50d,Improvement,Major,[]
5b114d4e627fea29b717e522,Bug,Major,['front-end']
5b114d4e627fea29b717e523,Improvement,Major,[]
5b114d4f627fea29b717e531,Bug,Major,[]
5b114d50627fea29b717e543,Bug,Major,['front-end']
5b114d51627fea29b717e549,Bug,Major,['r-interpreter']
5b114d52627fea29b717e54a,Improvement,Minor,[]
5b114d53627fea29b717e55a,Bug,Major,['front-end']
5b114d53627fea29b717e55f,Bug,Major,[]
5b114d54627fea29b717e563,Bug,Major,['helium']
5b114d55627fea29b717e565,New Feature,Major,"['GUI', 'front-end']"
5b114d55627fea29b717e568,Bug,Major,['GUI']
5b114d56627fea29b717e57a,Bug,Minor,[]
5b114d57627fea29b717e590,Improvement,Major,['front-end']
5b114d58627fea29b717e5a6,Improvement,Major,['front-end']
5b114d59627fea29b717e5bc,Improvement,Major,[]
5b114d5a627fea29b717e5d7,Improvement,Major,[]
5b114d5b627fea29b717e5f5,Bug,Major,"['helium', 'front-end']"
5b114d5c627fea29b717e611,Improvement,Major,[]
5b114d5d627fea29b717e62f,Bug,Minor,['Interpreters']
5b114d5e627fea29b717e633,Bug,Major,['Interpreters']
5b114d5f627fea29b717e639,Improvement,Major,['Interpreters']
5b114d61627fea29b717e63a,Bug,Major,['Interpreters']
5b114d63627fea29b717e664,Bug,Major,['front-end']
5b114d64627fea29b717e67a,Bug,Major,['front-end']
5b114d64627fea29b717e67b,Bug,Major,"['front-end', 'documentation']"
5b114d65627fea29b717e67c,Sub-task,Major,['GUI']
5b114d65627fea29b717e67d,New Feature,Major,['GUI']
5b114d65627fea29b717e67e,Improvement,Major,['Core']
5b114d65627fea29b717e67f,Improvement,Major,['front-end']
5b114d65627fea29b717e680,Improvement,Major,['front-end']
5b114d65627fea29b717e682,Improvement,Major,['front-end']
5b114d65627fea29b717e683,Improvement,Major,['front-end']
5b114d68627fea29b717e6b1,Bug,Major,['helium']
5b114d69627fea29b717e6fd,Bug,Major,[]
5b114d6a627fea29b717e70e,Bug,Blocker,[]
5b114d6c627fea29b717e719,Bug,Minor,[]
5b114d6d627fea29b717e732,Bug,Major,['front-end']
5b114d6e627fea29b717e73e,Improvement,Major,['build']
5b114d6f627fea29b717e745,Improvement,Major,[]
5b114d70627fea29b717e764,Improvement,Major,[]
5b114d71627fea29b717e768,Bug,Blocker,['GUI']
5b114d72627fea29b717e787,Improvement,Major,"['Interpreters', 'interpreter-auto-completion']"
5b114d73627fea29b717e7a4,Improvement,Major,[]
5b114d74627fea29b717e7bf,Improvement,Major,['front-end']
5b114d75627fea29b717e7c1,Bug,Major,['zeppelin-server']
5b114d77627fea29b717e838,Improvement,Major,[]
5b114d78627fea29b717e851,Bug,Minor,['zeppelin-interpreter']
5b114d79627fea29b717e85a,Sub-task,Minor,[]
5b114d79627fea29b717e860,Bug,Major,"['Interpreters', 'r-interpreter']"
5b114d7a627fea29b717e861,Bug,Major,['helium']
5b114d7b627fea29b717e864,Bug,Minor,[]
5b114d7c627fea29b717e865,Improvement,Major,[]
5b114d7d627fea29b717e88d,Bug,Major,['front-end']
5b114d7d627fea29b717e899,Improvement,Major,['front-end']
5b114d7f627fea29b717e8a8,Bug,Major,[]
5b114d80627fea29b717e8ee,Bug,Major,[]
5b114d82627fea29b717e902,Bug,Major,[]
5b114d83627fea29b717e92d,Improvement,Minor,['front-end']
5b114d84627fea29b717e93b,Bug,Major,[]
5b114d84627fea29b717e93e,Bug,Major,[]
5b114d85627fea29b717e940,Bug,Major,[]
5b114d86627fea29b717e946,Improvement,Major,[]
5b114d87627fea29b717e95a,Improvement,Critical,['zeppelin-server']
5b114d88627fea29b717e988,Improvement,Major,[]
5b114d89627fea29b717e997,Bug,Major,[]
5b114d8a627fea29b717e9be,Bug,Major,[]
5b114d8b627fea29b717e9c9,Bug,Minor,[]
5b114d8c627fea29b717e9d4,Improvement,Trivial,['helium']
5b114d8c627fea29b717e9db,Bug,Minor,[]
